,data,label
7045,of,1
7046,to,1
7047,1n,0
7048,of,1
7049,was,1
7050,Developments,0
7051,or,1
7052,Group.,1
7053,Commlttee,0
7054,workshop,0
7055,other,1
7056,"117mm,",0
7057,vacanmesy,0
7058,authorlzed,0
7059,threat,1
7060,Atlanta,1
7061,dlscuss,0
7062,and,1
7063,the,1
7064,the,1
7065,companles.,0
7066,warnlng,0
7067,the,1
7068,of,1
7069,he,1
7070,analyze,1
7071,on,1
7072,o,1
7073,and,1
7074,appe-rance,1
7075,seeklng,1
7076,today.,1
7077,the,1
7078,and,1
7079,the,1
7080,the,1
7081,as,1
7082,The,1
7083,"process,",1
7084,Local,1
7085,or,1
7086,Industry,0
7087,Clean,1
7088,Amendments,0
7089,ms,0
7090,12,0
7091,the,1
7092,afety,1
7093,We,1
7094,status,1
7095,and,1
7096,groundwater,0
7097,provld,0
7098,Reagan.,1
7099,procedures.,0
7100,be,1
7101,"7,",0
7102,needles-,1
7103,ourselves,1
7104,"medlum,",1
7105,task,1
7106,Aslde,1
7107,all,1
7108,1mportant,0
7109,behalf,1
7110,durlng,0
7111,EEC'S,0
7112,newer,1
7113,5:111,0
7114,that,1
7115,data,1
7116,...arn1ngs,0
7117,1n,0
7118,a,1
7119,attempt,0
7120,Internatlonal,0
7121,expandlng,0
7122,on,1
7123,"assoclatlons,",0
7124,Inc.,0
7125,Rules,1
7126,ralses,1
7127,572255,0
7128,sued,1
7129,programs,0
7130,whlch,0
7131,1nto,0
7132,contlnued,0
7133,the,1
7134,as,1
7135,canal,1
7136,"""contlnuatlon",0
7137,We,1
7138,1ntroduced,0
7139,more,1
7140,been,1
7141,serves,1
7142,Litigation.,1
7143,of,1
7144,Board,1
7145,We,1
7146,cost,1
7147,EPA'S,0
7148,15,0
7149,or-r,1
7150,year,1
7151,of,1
7152,leader,1
7153,contlngency,0
7154,currently,0
7155,to,1
7156,centers,1
7157,Baslcally,0
7158,attentlon,1
7159,would,1
7160,of,1
7161,recommendatlons,0
7162,llght,0
7163,1ndustry,0
7164,the,1
7165,March,1
7166,cm,0
7167,mm,0
7168,the,1
7169,by,0
7170,rlsk,0
7171,"and,",1
7172,authorlty,0
7173,ngh,0
7174,an,1
7175,that,1
7176,he,1
7177,a,1
7178,stood,1
7179,Senate,1
7180,"stats,",1
7181,forelgn,1
7182,Safety,1
7183,and,1
7184,health,1
7185,MA,1
7186,money.,1
7187,1nclude,0
7188,rlghts,0
7189,flyer,1
7190,gas.,1
7191,an,1
7192,than,1
7193,comwmnmus,0
7194,envlronmental,0
7195,cm,0
7196,treatment,1
7197,and,1
7198,1:,0
7199,the,1
7200,Industry,0
7201,month,1
7202,underway,1
7203,D.,1
7204,of,1
7205,process,1
7206,expedlte,1
7207,recelve,1
7208,now,1
7209,proposed,1
7210,operatlons.,0
7211,followlng,0
7212,Expert,0
7213,the,1
7214,llne,1
7215,for,1
7216,companles,0
7217,F.,1
7218,The,1
7219,an,1
7220,waste,1
7221,of,1
7222,programs,0
7223,only,1
7224,the,1
7225,Streets,1
7226,publlc,0
7227,chemlcal,0
7228,medla,1
7229,"2,200",0
7230,property,0
7231,relatlng,0
7232,GATT.,0
7233,means,1
7234,that,1
7235,hazard-us,1
7236,rotatlon,1
7237,1n,0
7238,Cabln-t,0
7239,"latter,",1
7240,sectors,1
7241,program.,1
7242,major,1
7243,he,1
7244,under,1
7245,reauthorlzed,0
7246,1n,0
7247,candldates,0
7248,deslgned,0
7249,currently,0
7250,1nterested,0
7251,documents,0
7252,work,1
7253,water,1
7254,Some,1
7255,Commlttee,0
7256,revlew,1
7257,Communlcatlons,0
7258,had,1
7259,on,1
7260,and,1
7261,symposmm,0
7262,1::,0
7263,protect,1
7264,known,1
7265,"Brleflng""",0
7266,1::,0
7267,resultlng,0
7268,whlch,0
7269,As,1
7270,rate,1
7271,were,1
7272,15,0
7273,for,1
7274,hearlngs,0
7275,to,1
7276,15,0
7277,for,1
7278,hearlngs,0
7279,but,1
7280,three,1
7281,of,1
7282,Panel,1
7283,as,1
7284,chemlcal,0
7285,address,1
7286,energy,1
7287,Addltlonal,0
7288,1nclud1ng,0
7289,cm,0
7290,Very,1
7291,nolse,1
7292,we,1
7293,FAvoR,0
7294,MCA,1
7295,reduce,1
7296,¢Ncn1cy............,0
7297,that,1
7298,the,1
7299,CMA,1
7300,could,1
7301,of,1
7302,group,1
7303,the,1
7304,to,1
7305,WASTE,1
7306,be,1
7307,dlsease,1
7308,"leglslatlon,",0
7309,039559,0
7310,the,1
7311,for,1
7312,Commlttee,0
7313,not,1
7314,prlmarlly,0
7315,"closmg,",0
7316,Anthony,1
7317,compromlses,0
7318,"that,",1
7319,May,1
7320,obtaln,1
7321,the,1
7322,olymer,1
7323,1nvolved.,0
7324,facllltates,0
7325,Meetlng,0
7326,1972.,0
7327,cm,0
7328,to,1
7329,countrles,0
7330,and,1
7331,the,1
7332,Natlonal,1
7333,aaargy,1
7334,15,0
7335,used,1
7336,Codlflcatlon,0
7337,Canada.,1
7338,routlnely.,0
7339,"standards.""",0
7340,interim,1
7341,Governor,1
7342,sectlon,1
7343,conslderatlon,0
7344,Hlth,0
7345,Current,1
7346,1ndustry's,0
7347,such,1
7348,most,1
7349,mm,0
7350,of,1
7351,tlves,1
7352,often.,1
7353,the,1
7354,feel,1
7355,the,1
7356,flnanclal,0
7357,MCA,1
7358,and,1
7359,the,1
7360,Councll's,0
7361,CMA,1
7362,1n,0
7363,RCRA,1
7364,practlcally,0
7365,Hill,1
7366,late,1
7367,would,1
7368,unposlng,0
7369,Conservatlon,0
7370,she,1
7371,the,1
7372,1n,0
7373,addltlonal,0
7374,Congress,1
7375,"developments,",0
7376,as,1
7377,conduct,1
7378,to,1
7379,J,1
7380,thelr,1
7381,a,1
7382,lssues,1
7383,the,1
7384,Envlronmental,0
7385,has,1
7386,address,1
7387,study,1
7388,of,1
7389,solld,1
7390,urges,1
7391,my,0
7392,Measurement,1
7393,through,1
7394,actlons,1
7395,MCI,1
7396,Envlronment.,0
7397,payments,0
7398,strategy,0
7399,trade,1
7400,15,0
7401,future.,1
7402,hazardous,1
7403,brought,1
7404,of,1
7405,the,1
7406,member,1
7407,comments,1
7408,pendlng,0
7409,1n,0
7410,achleve,1
7411,the,1
7412,of,1
7413,defclt,0
7414,trylng,0
7415,safety,1
7416,State,1
7417,15,0
7418,1nadequac1es,0
7419,fomerly,1
7420,to,1
7421,unltlally,0
7422,EGISLATIVE,1
7423,exlstence,0
7424,whlch,0
7425,of,1
7426,The,1
7427,"know,",1
7428,cents,1
7429,mus.,1
7430,chemleals.,0
7431,x,0
7432,301,0
7433,Reform,1
7434,October,1
7435,a,1
7436,posltlon,0
7437,1ndustry,0
7438,rlsks,0
7439,to,1
7440,goals,1
7441,Inc.,0
7442,1ndustry,0
7443,of,1
7444,An,1
7445,unplementlng,0
7446,havlng,0
7447,Wlthln,0
7448,requlrement,0
7449,of,1
7450,of,1
7451,complet-d,0
7452,upon,1
7453,of,1
7454,gas,1
7455,1ndustry,0
7456,on,1
7457,and,1
7458,two,1
7459,state,1
7460,Hlth,0
7461,by,0
7462,of,1
7463,flr-t,0
7464,referral,1
7465,for,1
7466,Hrs,1
7467,15,0
7468,of,1
7469,Commlttee,0
7470,the,1
7471,dlscusslmns,0
7472,ms,0
7473,llmlted,0
7474,report,1
7475,these,1
7476,by,0
7477,the,1
7478,enacted:,1
7479,and,1
7480,1:,0
7481,defer,1
7482,requlre,1
7483,and,1
7484,the,1
7485,Seventeen,1
7486,House,1
7487,are,1
7488,up,1
7489,not,1
7490,to,1
7491,How,1
7492,Among,1
7493,falls,1
7494,14a,0
7495,"evaluatlon.""",0
7496,to,1
7497,hel,1
7498,development,0
7499,co.lltlon,0
7500,date,1
7501,as,1
7502,havlng,0
7503,Revenue,1
7504,of,1
7505,"52,",0
7506,"""zero",1
7507,at,1
7508,presently,1
7509,the,1
7510,"groups,",1
7511,and,1
7512,mm,0
7513,commlttees,0
7514,current,1
7515,scope,1
7516,EPA'S,0
7517,1ndustry.,0
7518,ma,1
7519,"Washlngton,",0
7520,of,1
7521,Commlttee,0
7522,program,1
7523,gave,1
7524,EPA.,1
7525,are,1
7526,bllllon,0
7527,management,1
7528,1,0
7529,The,1
7530,an,1
7531,the,1
7532,1n,0
7533,"""author",1
7534,MCA,1
7535,Herman,1
7536,has,1
7537,been,1
7538,potentlally,0
7539,of,1
7540,companles,0
7541,The,1
7542,cancer,1
7543,commlttee,0
7544,x,0
7545,AlllerkSlgnal,0
7546,.,0
7547,J,1
7548,lead,1
7549,Soclety's,0
7550,to,1
7551,of,1
7552,state,1
7553,panel,1
7554,(:ch,0
7555,company,1
7556,mm,0
7557,Degussa,1
7558,Vlews,1
7559,ones,1
7560,of,1
7561,offs,1
7562,1nstead,0
7563,practlces,0
7564,the,1
7565,the,1
7566,at,1
7567,s,0
7568,1ncluded,0
7569,serles,1
7570,system,0
7571,rate,1
7572,a,1
7573,sesslon,1
7574,to,1
7575,released.,1
7576,to,1
7577,of,1
7578,Foundatlon,1
7579,adds,1
7580,prompt,0
7581,mm,0
7582,Number,1
7583,1ndustry...s,0
7584,"forms,",1
7585,four,1
7586,thus,1
7587,bemg,1
7588,about,1
7589,Faun,1
7590,mechanlsm,0
7591,concern,1
7592,meetlng,1
7593,a.m.,0
7594,"writing,",1
7595,Tax,1
7596,pollcy,0
7597,not,1
7598,recently,1
7599,may,1
7600,the,1
7601,exporters.,0
7602,a,1
7603,survey,1
7604,safe,1
7605,local,1
7606,publlc,0
7607,mortallty,0
7608,"lssues,",1
7609,good,1
7610,report.,1
7611,of,1
7612,Congresslonal,0
7613,12.9,0
7614,Background,0
7615,1n,0
7616,could,1
7617,Th-,1
7618,attentlon,1
7619,Toxlcology,0
7620,revlew,1
7621,EXHIBIT,1
7622,CMA,1
7623,of,1
7624,"cancer,",1
7625,concerned,1
7626,to,1
7627,programs,0
7628,comments,1
7629,was,1
7630,durlng,0
7631,and,1
7632,mi,1
7633,Industry,0
7634,will,1
7635,a,1
7636,future,1
7637,for,1
7638,and,1
7639,source,1
7640,for,1
7641,Plan,1
7642,tha,1
7643,T.,1
7644,U.s.v.,0
7645,for,1
7646,attend,1
7647,House,1
7648,The,1
7649,"9,",0
7650,along,1
7651,a,1
7652,to,1
7653,the,1
7654,resldue.,1
7655,general,1
7656,1nterest,0
7657,hearlngs.,0
7658,shlppers,0
7659,an,1
7660,power,1
7661,"""hot""",1
7662,requlrements.,0
7663,other,1
7664,hazardous,1
7665,1mprove,0
7666,sltes.,1
7667,and,1
7668,the,1
7669,nlques,1
7670,a,1
7671,"enforcement,",0
7672,and,1
7673,1::,0
7674,Clean,1
7675,We,1
7676,19%,0
7677,r,0
7678,go,1
7679,dependlng,0
7680,the,1
7681,programs,0
7682,for,1
7683,arbltrarlly,0
7684,creates,1
7685,an,1
7686,the,1
7687,estlmates,1
7688,CMA,1
7689,Progranun,0
7690,of,1
7691,empower,1
7692,1nfluence,0
7693,meetlng,1
7694,ordlnance,0
7695,Ether:,1
7696,floor,1
7697,proposed,1
7698,7,0
7699,1n,0
7700,report,1
7701,has,1
7702,over,1
7703,1n,0
7704,used,1
7705,been,1
7706,the,1
7707,"dlrectors,",0
7708,data,1
7709,states,1
7710,plant,1
7711,that,1
7712,epldemlology,0
7713,Dlrectors,0
7714,next,1
7715,that,1
7716,31,0
7717,to,1
7718,Products,0
7719,Refom,1
7720,for,1
7721,recent,1
7722,1nclude,0
7723,Currency,0
7724,Th1:,0
7725,be,1
7726,amnng,1
7727,The,1
7728,scale,1
7729,"sesslons,",1
7730,"substance,",0
7731,your,1
7732,adopted,1
7733,"""contact",1
7734,the,1
7735,$500,0
7736,flrst,0
7737,1n,0
7738,halt,1
7739,conservatlon.,0
7740,subcommlttee,0
7741,readyitoiuse,0
7742,1995,0
7743,and,1
7744,the,1
7745,questlonnalre,0
7746,Appllcants,0
7747,present,1
7748,Process,1
7749,system,0
7750,Will,1
7751,hazardous,1
7752,the,1
7753,fee,1
7754,1n,0
7755,Petroleum,1
7756,communlcatlon,0
7757,and,1
7758,to,1
7759,issue.,1
7760,opposed,1
7761,on,1
7762,make,1
7763,of,1
7764,he,1
7765,recovery,1
7766,EPA,1
7767,037242,0
7768,m,0
7769,and,1
7770,thls,0
7771,chemlcal,0
7772,safety,1
7773,the,1
7774,program,1
7775,to,1
7776,mu,1
7777,flrst,0
7778,drlvers,0
7779,board,1
7780,of,1
7781,Pollutlon,0
7782,1ndustr1es.,0
7783,out,1
7784,37,0
7785,settlng,0
7786,whan,1
7787,your,1
7788,Aprll,0
7789,as,1
7790,the,1
7791,APPROVED,1
7792,a,1
7793,that,1
7794,VI,1
7795,Wllson.,0
7796,Group,1
7797,other.,1
7798,nonitarlff,0
7799,some,1
7800,Act,1
7801,companles',0
7802,note,1
7803,for,1
7804,for,1
7805,became,1
7806,worklng,0
7807,costefflclent,0
7808,reauthorlzed,0
7809,a,1
7810,mornlng,0
7811,January,1
7812,lssues,1
7813,company's,0
7814,whose,1
7815,Mot,1
7816,the,1
7817,shortcuttlng,0
7818,able,1
7819,urlng,1
7820,the,1
7821,1n,0
7822,Developments,0
7823,mm,0
7824,cm,0
7825,each,1
7826,CMA,1
7827,was,1
7828,1n,0
7829,"south,",1
7830,Admlnlstratlon.,0
7831,Morton,1
7832,c.,0
7833,to,1
7834,Clean,1
7835,the,1
7836,cmnzalaz,0
7837,of,1
7838,contamlnants,0
7839,some,1
7840,to,1
7841,on,1
7842,m,0
7843,Task,1
7844,the,1
7845,1935.,0
7846,each,1
7847,to,1
7848,commlttee,0
7849,one,1
7850,scenarlo,1
7851,care,1
7852,unfalr,1
7853,federal,1
7854,Health,1
7855,have,1
7856,they,1
7857,our,1
7858,product,1
7859,and,1
7860,Belglum.,0
7861,blessmg,0
7862,commlttee,0
7863,George,1
7864,and,1
7865,was,1
7866,unpact,1
7867,epidemiologlc,0
7868,any,1
7869,pertalnlng,0
7870,from,1
7871,3,0
7872,systems,0
7873,outer,1
7874,approach,1
7875,as,1
7876,thls,0
7877,and,1
7878,group,1
7879,Group,1
7880,up.,1
7881,15,0
7882,the,1
7883,and,1
7884,recomi,1
7885,co,1
7886,"analysls,",0
7887,urge,1
7888,that,1
7889,H-use.,1
7890,memb,1
7891,suspenslon,0
7892,health,1
7893,Chemlcal,0
7894,local,1
7895,extent,1
7896,would,1
7897,need,1
7898,the,1
7899,new,1
7900,could,1
7901,move,1
7902,1n,0
7903,the,1
7904,brlefs,0
7905,to,1
7906,of,1
7907,Task,1
7908,reduce,1
7909,posslble,0
7910,1n,0
7911,Th1:,0
7912,S-AG,1
7913,emphasls,0
7914,of,1
7915,of,1
7916,Maxlco,1
7917,given,1
7918,The,1
7919,coordlnates,0
7920,v.5.,0
7921,that,1
7922,sectors,1
7923,Year,1
7924,"1935,",0
7925,because,1
7926,mm,0
7927,APPROVED,1
7928,trade,1
7929,of,1
7930,actlons,1
7931,Hill,1
7932,would,1
7933,and,1
7934,the,1
7935,the,1
7936,1n,0
7937,(mum,1
7938,1ndustry's,0
7939,contacted,1
7940,tarlff,0
7941,systems,0
7942,L.,1
7943,to,1
7944,Group,1
7945,Envlronmental,0
7946,deterk,1
7947,for,1
7948,mam,1
7949,Willlam,0
7950,Panel's,1
7951,037990,0
7952,and,1
7953,Exhibit,0
7954,proposed,1
7955,Group,1
7956,the,1
7957,0F,0
7958,of,1
7959,focus,1
7960,preplannlng;,0
7961,1:,0
7962,and,1
7963,estlmate,1
7964,by,0
7965,malntaln,0
7966,efflclent,0
7967,The,1
7968,our,1
7969,was,1
7970,Chlorbenzne,0
7971,budget,1
7972,unpalr,1
7973,cm,0
7974,by,0
7975,~nn~,0
7976,as,1
7977,Mr.,1
7978,exemptlon:,0
7979,to,1
7980,avaliable,1
7981,017,0
7982,testlfled,0
7983,past,1
7984,(CPscy,0
7985,snmms,0
7986,mm,0
7987,by,0
7988,surplus,1
7989,"Addltlonally,",0
7990,Industry.,0
7991,actlvely,0
7992,Exhlblt,0
7993,on,1
7994,chemlcal,0
7995,1ntentlon,0
7996,m,0
7997,acutely,1
7998,resources,1
7999,outiofitown,1
8000,judlclal,0
8001,v,0
8002,will,1
8003,Methods,1
8004,TSCA.,0
8005,and,1
8006,provlde,1
8007,of,1
8008,m,0
8009,for,1
8010,the,1
8011,the,1
8012,For,1
8013,5.,0
8014,"1.""",0
8015,bulldup,1
8016,Significant,0
8017,the,1
8018,"Secretary,",0
8019,the,1
8020,Investl-atlon,0
8021,Hlth,0
8022,questlons.,0
8023,Alr,1
8024,Other,1
8025,to,1
8026,mngen,1
8027,"actlon,",1
8028,mm,0
8029,OSHA.,0
8030,related,1
8031,exlstlng,0
8032,Trade,1
8033,fall,1
8034,and,1
8035,has,1
8036,say,1
8037,on,1
8038,for,1
8039,of,1
8040,OSHA,1
8041,hazardous,1
8042,1n,0
8043,companles,0
8044,renewable,1
8045,"1nprov""",0
8046,c315,0
8047,b.,0
8048,currently,0
8049,1tself.,0
8050,appllcatlons,0
8051,a,1
8052,1nform,0
8053,usmg,1
8054,be,1
8055,Spllner,0
8056,Reauthorlzatlon,0
8057,the,1
8058,of,1
8059,Preferentlal,0
8060,the,1
8061,the,1
8062,CMA'S,0
8063,to,1
8064,wellhead,1
8065,of,1
8066,won,1
8067,Superfund,0
8068,offered,1
8069,empty,1
8070,thelr,1
8071,of,1
8072,mam,1
8073,to,1
8074,manufacturers,0
8075,of,1
8076,addltlon.,0
8077,944557.,0
8078,excellent,0
8079,leglslatlon,0
8080,soon,1
8081,belng,1
8082,benzene:,1
8083,patent,1
8084,Ula,1
8085,.11,0
8086,rests,1
8087,between,1
8088,central,1
8089,means,1
8090,to,1
8091,Industry,0
8092,D'Nelll,0
8093,dlsposal.,0
8094,modlfled,0
8095,"losses,",1
8096,route,1
8097,deal,1
8098,As,1
8099,3,0
8100,testlmony,0
8101,force,1
8102,quallfled,0
8103,characterlzed,0
8104,the,1
8105,by,0
8106,NEARS,1
8107,would,1
8108,workplace,0
8109,and,1
8110,safety,1
8111,Verslon,1
8112,CMA,1
8113,Just,1
8114,1n,0
8115,meetlngs,0
8116,eonalttees,1
8117,nmsn,0
8118,report,1
8119,we,1
8120,"""are",1
8121,us,1
8122,Standards.,0
8123,1nternatlonal,0
8124,of,1
8125,year,1
8126,15,0
8127,opportunlty,0
8128,commlttees.,0
8129,has,1
8130,CMA,1
8131,economc,1
8132,1n,0
8133,have,1
8134,that,1
8135,assoclatlons,0
8136,a,1
8137,"chemlcals,",0
8138,the,1
8139,an,1
8140,before,1
8141,In,1
8142,of,1
8143,a,1
8144,15,0
8145,modellng,0
8146,between,1
8147,one,1
8148,Agency,0
8149,That,1
8150,Arbltrary,0
8151,programs,0
8152,thls,0
8153,leglslatlve,0
8154,areas,1
8155,Referral,1
8156,the,1
8157,Many,1
8158,flrst,0
8159,of,1
8160,began,1
8161,Control.,1
8162,for,1
8163,of,1
8164,were,1
8165,as,1
8166,CMA'S,0
8167,A,1
8168,by,0
8169,solld,1
8170,0N,0
8171,1ndustry,0
8172,response,1
8173,addresslng,0
8174,contracts,0
8175,of,1
8176,the,1
8177,Hlth,0
8178,trade,1
8179,allow,1
8180,Simply,0
8181,by,0
8182,the,1
8183,doctors,1
8184,cleanup,1
8185,regulatory,1
8186,tax,1
8187,1ntervlews,0
8188,Robert,1
8189,Fltzgerald,0
8190,before,1
8191,a,1
8192,allow,1
8193,major,1
8194,manufacturers.,0
8195,reworked,1
8196,supports,0
8197,"up,",1
8198,"195,595",0
8199,(Drum,1
8200,Steven,1
8201,tentatlve,1
8202,unprove,1
8203,Assoclatlon,0
8204,data,1
8205,acmw,1
8206,for,1
8207,Pollcy,0
8208,House,1
8209,"Jersey,",1
8210,restralnt,1
8211,pollcles,0
8212,wastes.,1
8213,for,1
8214,top,1
8215,forecasts,1
8216,attaln,1
8217,water,1
8218,August,1
8219,MCA,1
8220,the,1
8221,After,1
8222,"Nolse,",1
8223,"""Chemlcal",0
8224,m,0
8225,OSHA,1
8226,not,1
8227,Government,0
8228,state,1
8229,may,1
8230,functlon,0
8231,Trade/Internatlonal,0
8232,cm,0
8233,99%,0
8234,waste,1
8235,100th,0
8236,*Throu-h,1
8237,hold,1
8238,I,1
8239,a,1
8240,"level,",1
8241,and,1
8242,Significant,0
8243,Export,0
8244,tlon,1
8245,EPA,1
8246,perlod,1
8247,the,1
8248,past,1
8249,1n,0
8250,$0.52/Mcf.,0
8251,the,1
8252,other,1
8253,1n,0
8254,notlfled,0
8255,"carrler,",0
8256,and,1
8257,a,1
8258,of,1
8259,the,1
8260,produce,1
8261,cm,0
8262,the,1
8263,"1ntact,",0
8264,7,0
8265,expenses,1
8266,the,1
8267,Presldent,1
8268,the,1
8269,burdensome,0
8270,Chalrman,0
8271,generally,1
8272,our,1
8273,FDCC,1
8274,of,1
8275,chemlcal,0
8276,Control,1
8277,the,1
8278,1::,0
8279,today's,1
8280,1ncrease,0
8281,address,1
8282,1n,0
8283,at,1
8284,are,1
8285,for,1
8286,Industry,0
8287,by,0
8288,Texas,1
8289,the,1
8290,1n,0
8291,v.5.,0
8292,but,1
8293,speclflcally,0
8294,dlfflcult,0
8295,Protectlon,0
8296,audlt,1
8297,waste,1
8298,not,1
8299,Assoclatlon,0
8300,45,0
8301,"SuniTlmes,",0
8302,dlscussed,0
8303,Parls,1
8304,under,1
8305,negotlatlon,0
8306,functlonal,0
8307,TSI,1
8308,for,1
8309,Johnstone.,0
8310,Jackson,1
8311,1ndustry.,0
8312,1:,0
8313,1ndustry,0
8314,training,1
8315,contrlbui,0
8316,to,1
8317,15,0
8318,of,1
8319,strongly,0
8320,the,1
8321,DIRECTORS,1
8322,his,1
8323,rvlewlng,0
8324,thelr,1
8325,that,1
8326,of,1
8327,will,1
8328,the,1
8329,debate.,1
8330,The,1
8331,evldence,1
8332,entltled.,0
8333,RELATED,1
8334,completed,0
8335,In,1
8336,the,1
8337,Conference,1
8338,A,1
8339,flrst,0
8340,these,1
8341,of,1
8342,user,1
8343,Assoclatlon,0
8344,Chemlcal,0
8345,Staff,1
8346,on,1
8347,efflclency,0
8348,for,1
8349,1n,0
8350,and,1
8351,submltted,0
8352,hold,1
8353,part,1
8354,as,1
8355,peclal,1
8356,governments,0
8357,of,1
8358,the,1
8359,Uruguay,1
8360,Australlan,0
8361,European,1
8362,MCA,1
8363,standardur,0
8364,Panel,1
8365,one,1
8366,research.,1
8367,newl,1
8368,Treasurer...s,0
8369,Vlew,1
8370,cooperatlve,0
8371,before,1
8372,job,1
8373,a,1
8374,outslde,1
8375,fees,1
8376,revlew,1
8377,control,1
8378,1nterconnectlon,0
8379,moved,1
8380,under,1
8381,siting,1
8382,safety,1
8383,of,1
8384,motor,1
8385,NFPA,1
8386,slgnlflcantly,0
8387,Th1:,0
8388,cogenerators,0
8389,health,1
8390,actlvlty,0
8391,The,1
8392,hazardous,1
8393,even,1
8394,"Industrles,",0
8395,treatment,1
8396,ad,1
8397,efforts,1
8398,"""generlc""",0
8399,to,1
8400,of,1
8401,progress,1
8402,as,1
8403,from,1
8404,Senate,1
8405,movmms,0
8406,that,1
8407,of,1
8408,also,1
8409,Task,1
8410,the,1
8411,meetlng,1
8412,expedlte,1
8413,The,1
8414,amendments,0
8415,mm,0
8416,November,1
8417,1n,0
8418,Washlngton,0
8419,a,1
8420,may,1
8421,pretreatment,0
8422,1ndusty.,0
8423,has,1
8424,a,1
8425,Ricoia,1
8426,1ncrease,0
8427,declare,1
8428,meetlng,1
8429,19,0
8430,detemlned,0
8431,and,1
8432,can,1
8433,Signal,1
8434,eglslatlon,0
8435,on,1
8436,thls,0
8437,1n,0
8438,an,1
8439,and,1
8440,many,1
8441,has,1
8442,toward,1
8443,mm,0
8444,and,1
8445,agrees,1
8446,the,1
8447,have,1
8448,Fossll,0
8449,475,0
8450,test,1
8451,cost.,1
8452,commlttee,0
8453,Haas,1
8454,most,1
8455,Corp,1
8456,clrculatlon,0
8457,Rlblcoff,0
8458,represented,1
8459,costs,1
8460,Modlflc.tlon,0
8461,formal,1
8462,November,1
8463,would,1
8464,the,1
8465,the,1
8466,enjoy,1
8467,3.x.,0
8468,actlvltles,0
8469,In,1
8470,reports,1
8471,swltchlng,0
8472,more,1
8473,the,1
8474,let's,1
8475,programs,0
8476,Chalrman,0
8477,by,0
8478,all,1
8479,PCB:,1
8480,other's,1
8481,overcomlng,0
8482,the,1
8483,chemlcal,0
8484,conjunctlon,0
8485,EMC,1
8486,llttle,0
8487,by,0
8488,dlscussed,0
8489,efforts,1
8490,the,1
8491,of,1
8492,W,1
8493,1mportant,0
8494,addrass,1
8495,and,1
8496,Local,1
8497,on,1
8498,sure,1
8499,economlc,1
8500,amld,1
8501,TSCA,1
8502,1n1tlate,0
8503,Benzene.,1
8504,mcrmy.,0
8505,and,1
8506,Both,1
8507,before,1
8508,Phthalate,1
8509,a,1
8510,Page,1
8511,for,1
8512,January,1
8513,75,0
8514,be,1
8515,the,1
8516,of,1
8517,transportatlon,0
8518,relleved,1
8519,would,1
8520,nghllghts,0
8521,leglslatlve,0
8522,to,1
8523,on,1
8524,adequacy,1
8525,1:,0
8526,Commlttee.,0
8527,aded,1
8528,Group,1
8529,was,1
8530,new,1
8531,Input,1
8532,Hill,1
8533,used,1
8534,medlcal,1
8535,explorai,1
8536,efforts,1
8537,a,1
8538,substan-lally,0
8539,20,0
8540,supportlv,0
8541,when,1
8542,varlablllty,0
8543,Chamber,1
8544,for,1
8545,Hlth,0
8546,7,0
8547,tlmely,0
8548,be,1
8549,the,1
8550,That,1
8551,your,1
8552,She,1
8553,cleanups,1
8554,mentloni,1
8555,"dlspute""",0
8556,as,1
8557,make,1
8558,was,1
8559,factor:,1
8560,allocatlon,1
8561,and,1
8562,study,1
8563,The,1
8564,be,1
8565,A,1
8566,"area.""",1
8567,Cause,1
8568,of,1
8569,1:,0
8570,to,1
8571,Improve,1
8572,the,1
8573,meetlng,1
8574,"however,",1
8575,protectlon,0
8576,approval.,1
8577,closed,1
8578,for,1
8579,of,1
8580,bemg,1
8581,exceptlon,0
8582,lssues,1
8583,own,1
8584,he,1
8585,Assoclatlon...s,0
8586,between,1
8587,Resourc,1
8588,"irrigation,",1
8589,and,1
8590,"2,",0
8591,government,0
8592,comments,1
8593,meetlng,1
8594,be,1
8595,only,1
8596,"settlement,",0
8597,pollcy,0
8598,of,1
8599,devoted,1
8600,oppos,1
8601,been,1
8602,comments,1
8603,Nemours,1
8604,rules,1
8605,"Commlttee,",0
8606,solld,1
8607,DOT,1
8608,have,1
8609,Exxon,1
8610,durlng,0
8611,effectlvely,0
8612,tha,1
8613,a,1
8614,extenslve,0
8615,Act,1
8616,Pr-posal,1
8617,support,1
8618,To,1
8619,held,1
8620,whom,1
8621,thls,0
8622,on,1
8623,captlves,0
8624,Rep.,1
8625,years.,1
8626,the,1
8627,1,0
8628,the,1
8629,can,1
8630,Response,1
8631,know,1
8632,envlronmeni,0
8633,n,0
8634,on,1
8635,cm,0
8636,Nonieconomlc,0
8637,CAER,1
8638,glvlng,0
8639,Amerlcan,0
8640,trade,1
8641,At,1
8642,Safety,1
8643,1:,0
8644,actlvlty,0
8645,a,1
8646,mlttees,1
8647,Will,1
8648,v.5.,0
8649,employer.,1
8650,further,1
8651,focal,1
8652,Admlnlstratlon,0
8653,the,1
8654,and,1
8655,lssue,1
8656,underway.,1
8657,1n,0
8658,flrst,0
8659,1n,0
8660,Since,1
8661,bemg,1
8662,Agency,0
8663,but,1
8664,Gas,1
8665,dlscuss,0
8666,work,1
8667,ellmlnatlon,0
8668,Industrles,0
8669,broad,1
8670,accordlngly.,0
8671,charter,1
8672,1n,0
8673,July,1
8674,negotlatlons,0
8675,"""01m",0
